,Code,Financial Year,Annual Revenue,Annual Net,Annual EPS
5170,9865,31-May-12,"381,007","7,576",13.19
5171,1201,31-Dec-18,"2,984","-2,743",-0.07
5172,1201,31-Dec-17,"29,041","-63,667",-1.53
5173,1201,31-Dec-16,"46,407","27,372",0.74
5174,1201,31-Dec-15,"62,590","38,316",1.11
5175,1201,31-Dec-14,"81,864","53,554",1.66
5176,1201,31-Dec-13,0,"85,293",11.61
5177,1201,31-Dec-12,"156,779","-92,526",-43.16
5178,1201,31-Dec-11,"184,968","-68,791",-32.08
5179,5263,31-Dec-18,"2,256,835","144,693",11.2
5180,5263,31-Dec-17,"2,076,290","137,812",10.66
5181,5263,31-Dec-16,"1,788,844","123,508",9.56
5182,5263,31-Dec-15,"1,916,859","127,164",9.83
5183,5176,30-Jun-19,"283,241","139,454",4.73
5184,5176,30-Jun-18,"560,406","427,691",14.51
5185,5176,30-Jun-17,"522,868","424,484",14.41
5186,5176,30-Jun-16,"507,013","323,696",11
5187,5176,30-Jun-15,"453,454","541,444",18.46
5188,5176,30-Jun-14,"427,788","411,124",14.06
5189,5176,30-Jun-13,"415,946","392,322",14.11
5190,5176,30-Jun-12,"406,426","420,463",15.64
5191,3743,30-Sep-19,"82,947","10,673",1.34
5192,3743,30-Sep-18,"491,479","101,597",12.71
5193,3743,30-Sep-17,"398,478","90,749",11.35
5194,3743,30-Sep-16,"207,148","43,839",5.63
5195,3743,30-Sep-15,"79,449","12,323",5.57
5196,3743,31-Mar-15,"56,030","2,974",1.88
5197,3743,31-Mar-14,"38,079","3,564",2.64
5198,3743,31-Mar-13,"18,497",976,0.74
5199,5211,31-Dec-18,"5,410,283","658,991",13.53
5200,5211,31-Dec-17,"5,374,834","639,513",26.15
5201,5211,31-Dec-16,"4,725,896","585,907",29.63
5202,5211,31-Dec-15,"4,451,326","732,433",41.57
5203,5211,31-Dec-14,"4,841,876","743,249",43.08
5204,5211,31-Dec-13,"4,547,375","1,492,797",92.07
5205,5211,31-Dec-12,"3,876,770","532,345",41.19
5206,5211,31-Dec-11,"3,738,913","369,714",28.61
5207,7235,30-Apr-19,"52,771","7,076",4.45
5208,7235,30-Apr-18,"109,385","12,294",7.73
5209,7235,30-Apr-17,"106,268","23,714",29.88
5210,7235,30-Apr-16,"90,411","16,660",20.98
5211,7235,30-Apr-15,"74,509","9,381",11.81
5212,7235,30-Apr-14,"61,786","5,852",7.27
5213,7235,30-Apr-13,"59,959","4,098",5.22
5214,7235,30-Apr-12,"61,166",-561,-0.72
5215,7106,30-Jun-19,"752,153","74,078",11.3
5216,7106,30-Jun-18,"1,304,460","107,021",16.16
5217,7106,30-Jun-17,"1,126,550","70,207",10.44
5218,7106,30-Jun-16,"1,544,736","153,422",22.56
5219,7106,31-Dec-14,"1,007,506","101,238",14.88
5220,7106,31-Dec-13,"1,127,344","128,121",18.89
5221,7106,31-Dec-12,"1,048,394","121,675",17.86
5222,7106,31-Dec-11,"1,026,909","106,135",31.18
5223,6521,31-Dec-18,"400,543","52,960",17.92
5224,6521,31-Dec-17,"332,658","48,880",16.97
5225,6521,31-Dec-16,"228,223","63,700",22.11
5226,6521,31-Dec-15,"488,515","129,255",45.57
5227,6521,31-Dec-14,"274,365","55,408",19.56
5228,6521,31-Dec-13,"263,330","61,842",21.83
5229,6521,31-Dec-12,"262,545","50,854",17.95
5230,6521,31-Dec-11,"276,006","53,568",18.91
5231,5135,31-Dec-18,"310,787","11,179",4
5232,5135,31-Dec-17,"399,177","-10,252",-3.67
5233,5135,31-Dec-16,"383,967","22,211",7.94
5234,5135,31-Dec-15,"334,232","21,298",7.62
5235,5135,31-Dec-14,"389,901","61,292",21.93
5236,5135,31-Dec-13,"361,956","39,685",14.2
5237,5135,31-Dec-12,"430,170","46,106",16.49
5238,5135,31-Dec-11,"479,364","82,245",29.42
5239,7186,31-Aug-19,"31,936","-1,311",-0.72
5240,7186,31-Aug-18,"130,666","-1,038",-0.52
5241,7186,31-Aug-17,"144,864","8,555",5.87
5242,7186,31-Aug-16,"149,099","4,127",2.9
5243,7186,31-Aug-15,"124,852",256,0.2
5244,7186,31-Aug-14,"126,619","3,354",2.64
5245,7186,31-Aug-13,"106,881","2,768",2.18
5246,7186,31-Aug-12,"112,255","3,159",2.49
5247,9717,31-Dec-18,"58,567","2,730",0.74
5248,9717,31-Dec-17,"90,032","2,533",0.8
5249,9717,31-Dec-16,"139,187","5,609",1.75
5250,9717,31-Dec-15,"297,038","16,395",5.12
5251,9717,31-Dec-14,"402,476","23,853",7.44
5252,9717,31-Dec-13,"283,304","17,190",5.36
5253,9717,31-Dec-12,"196,077","9,828",3.26
5254,9717,31-Dec-11,"83,637","4,355",1.72
5255,7082,31-Jul-19,"62,763","-3,725",-0.6
5256,7082,31-Jul-18,"255,763","-12,870",-1.69
5257,7082,31-Jul-17,"517,892","34,876",5.67
5258,7082,31-Jul-16,"435,373","38,541",6.3
5259,7082,31-Jul-15,"316,241","24,940",5.27
5260,7082,31-Jul-14,"277,113","21,794",7.96
5261,7082,31-Jul-13,"219,670","11,855",4.36
5262,7082,31-Jul-12,"198,570","50,644",47.71
5263,1538,31-Mar-19,"138,599","53,209",16.46
5264,1538,31-Mar-18,"122,956","33,157",11.76
5265,1538,31-Mar-17,"232,014","31,673",11.23
5266,1538,31-Mar-16,"144,428","12,453",4.4
5267,1538,31-Mar-15,"286,779","41,806",14.82
5268,1538,31-Mar-14,"391,310","51,767",18.79
5269,1538,31-Mar-13,"404,781","86,706",32.44
5270,1538,31-Mar-12,"340,313","46,909",17.89
5271,5173,30-Jun-19,"337,317","-3,668",-0.31
5272,5173,30-Jun-18,"621,104","24,342",2.02
5273,5173,30-Jun-17,"599,080","5,788",0.48
5274,5173,30-Jun-16,"723,685","7,691",0.6
5275,5173,30-Jun-15,"911,369","5,036",0.42
5276,5173,30-Jun-14,"1,128,918","7,826",0.66
5277,5173,30-Jun-13,"909,940","3,071",0.27
5278,5173,30-Jun-12,"721,100","53,329",4.44
5279,7228,31-Dec-18,"210,440","7,662",2.61
5280,7228,31-Dec-17,"204,495","1,901",1.46
5281,7228,31-Dec-16,"83,278","4,309",1.32
5282,7228,31-Dec-15,"60,684","-76,257",-20.12
5283,7228,31-Dec-14,"107,213","1,061",0.27
5284,7228,31-Dec-13,"327,835","10,910",1.76
5285,7228,31-Dec-12,"261,728","-11,583",-3.98
5286,7228,31-Dec-11,"487,825","-55,395",-19.12
5287,4898,31-Dec-18,"2,200,391","74,698",4.36
5288,4898,31-Dec-17,"1,238,999","242,249",14.15
5289,4898,31-Dec-16,"741,303","123,283",7.21
5290,4898,31-Jan-16,"546,673","19,226",1.12
5291,4898,31-Dec-15,"176,389","-17,022",-0.99
5292,4898,31-Jan-15,"979,503","96,693",5.65
5293,4898,31-Jan-14,"864,671","143,535",8.38
5294,4898,31-Jan-13,"776,538","82,156",4.81
5295,5012,31-Dec-18,"962,220","78,198",17.59
5296,5012,31-Dec-17,"1,172,939","119,252",26.81
5297,5012,31-Dec-16,"1,147,072","121,649",27.92
5298,5012,31-Dec-15,"1,046,790","185,936",50.19
5299,5012,31-Dec-14,"1,020,744","122,498",33.06
5300,5012,31-Dec-13,"774,165","92,062",24.85
5301,5012,31-Dec-12,"797,375","58,305",16.34
5302,5012,31-Dec-11,"927,986","153,269",51.35
5303,4022,31-Dec-18,"171,987","5,570",0.56
5304,4022,31-Dec-17,"99,883","-33,676",-6.41
5305,4022,31-Dec-16,"42,362","-13,769",-2.97
5306,4022,31-Dec-15,"13,179","68,090",15.25
5307,4022,31-Dec-14,"22,590","-15,219",-3.84
5308,4022,31-Dec-13,"16,514","-44,672",-12.25
5309,4022,31-Dec-12,"2,372","-31,483",-9.01
5310,4022,31-Dec-11,505,"-11,819",-4.14
5311,7211,31-Dec-18,"22,897","-4,613",-5.95
5312,7211,31-Dec-17,"28,227","-3,024",-3.9
5313,7211,31-Dec-16,"26,105","-5,877",-7.58
5314,7211,31-Dec-15,"28,917",-573,-0.74
5315,7211,31-Dec-14,"27,943","1,110",1.43
5316,7211,31-Dec-13,"30,681",60,0.08
5317,7211,31-Dec-12,"36,353","-1,667",-2.15
5318,7211,31-Dec-11,"42,044",-8,-0.01
5319,5158,31-Dec-18,"1,932,810","155,239",2.91
5320,5158,31-Dec-17,"929,499","161,853",3.05
5321,5158,31-Dec-16,"590,391","156,949",2.95
5322,5158,31-Jan-16,"390,198","12,685",0.24
5323,5158,31-Dec-15,"144,749","30,936",0.58
5324,5158,31-Jan-15,"757,814","144,930",2.72
5325,5158,31-Jan-14,"692,438","123,903",2.33
5326,5158,31-Jan-13,"642,004","92,174",1.73
5327,6139,31-Dec-18,"2,639,065","294,924",35.8
5328,6139,31-Dec-17,"2,139,159","206,699",25.13
5329,6139,31-Dec-16,"2,013,253","176,282",21.51
5330,6139,31-Dec-15,"1,788,574","155,977",41.81
5331,6139,31-Dec-14,"1,652,639","140,501",86.27
5332,6139,31-Dec-13,"1,713,006","138,999",85.37
5333,6139,31-Dec-12,"1,607,534","101,244",62.18
5334,6139,31-Dec-11,"1,349,312","78,915",48.47
5335,2259,31-Jan-19,"39,481","-14,218",-0.35
5336,2259,31-Jan-18,"56,820","-23,608",-0.56
5337,2259,31-Jan-17,"112,932","-34,543",-0.81
5338,2259,31-Jan-16,"155,932","-21,768",-0.54
5339,2259,31-Jan-15,"300,390","-132,311",-2.32
5340,2259,31-Jan-14,"171,712","9,579",0.24
5341,2259,31-Jan-13,"209,160","-18,698",-0.46
5342,2259,31-Jan-12,"632,314","-117,068",-2.98
5343,8524,31-Dec-18,"375,060","99,214",5.75
5344,8524,31-Dec-17,"368,640","29,083",2.4
5345,8524,31-Dec-16,"304,856","127,489",10.54
5346,8524,31-Dec-15,"410,932","86,576",10.93
5347,8524,31-Dec-14,"353,915","301,030",68.96
5348,8524,31-Dec-13,"281,482","28,413",6.5
5349,8524,31-Dec-12,"276,480","42,436",9.72
5350,8524,31-Dec-11,"167,185","33,393",7.6
5351,5191,31-Dec-18,"179,331","55,359",12.78
5352,5191,31-Dec-17,"282,099","83,388",19.34
5353,5191,31-Dec-16,"360,836","112,203",26.36
5354,5191,31-Dec-15,"367,651","101,117",23.92
5355,5191,31-Dec-14,"466,842","102,141",25.21
5356,5191,31-Dec-13,"376,389","64,985",19.59
5357,5191,31-Dec-12,"296,945","40,813",15.06
5358,5191,31-Dec-11,"191,844","23,576",10.76
5359,2429,30-Jun-19,"2,872","-6,799",-1.01
5360,2429,30-Jun-18,"50,056",-167,-0.02
5361,2429,30-Jun-17,"9,991","-11,438",-2.43
5362,2429,30-Jun-16,"10,212","-8,720",-2.59
5363,2429,30-Jun-15,"6,473","-13,805",-4.12
5364,2429,30-Jun-14,"8,815","-27,523",-8.21
5365,2429,30-Jun-13,"30,003","-85,523",-25.48
5366,2429,30-Jun-12,"19,647",468,0.13
5367,5149,31-May-19,"24,747","2,234",1.27
5368,5149,31-May-18,"48,459",823,0.47
5369,5149,31-May-17,"20,705","-14,036",-7.99
5370,5149,31-May-16,"122,344","-22,747",-12.95
5371,5149,31-May-15,"275,873","12,542",7.13
5372,5149,31-May-14,"254,271","28,784",16.37
5373,5149,31-May-13,"137,996","13,455",7.65
5374,5149,31-May-12,"101,572","11,332",6.4
5375,5140,31-Mar-19,"557,427","10,921",5.47
5376,5140,31-Mar-18,"710,209","29,398",14.7
5377,5140,31-Mar-17,"584,402","30,669",15.33
5378,5140,31-Mar-16,"515,666","30,607",21.9
5379,5140,31-Mar-15,"494,305","30,681",30.69
5380,5140,31-Mar-14,"362,256","20,266",20.27
5381,5140,31-Dec-13,"197,357","10,143",10.14
5382,5140,31-Dec-12,"442,448","28,889",28.89
5383,4448,31-Dec-18,"554,777","-21,802",-18
5384,4448,31-Dec-17,"549,112",995,0.8
5385,4448,31-Dec-16,"654,787","50,331",41.38
5386,4448,31-Dec-15,"702,576","91,260",75.12
5387,4448,31-Dec-14,"656,061","105,043",86.46
5388,4448,31-Dec-13,"577,009","93,903",76.92
5389,4448,31-Dec-12,"564,540","91,887",75.47
5390,4448,31-Dec-11,"566,185","103,158",83.18
5391,7097,30-Jun-19,"94,003","-2,175",-2.73
5392,7097,31-Dec-18,"283,600","-1,641",-2.33
5393,7097,31-Dec-17,"369,599","15,012",23.2
5394,7097,31-Dec-16,"346,564","1,964",3.05
5395,7097,31-Dec-15,"456,697","1,160",1.8
5396,7097,31-Dec-14,"472,801","-5,138",-8
5397,7097,31-Dec-13,"533,828","2,772",4.32
5398,7097,31-Dec-12,"539,541","-11,669",-18.14
5399,4405,31-Dec-18,"4,858,206","101,034",15.48
5400,4405,31-Dec-17,"4,341,228","-88,597",-13.57
5401,4405,31-Dec-16,"5,510,740","-54,943",-8.41
5402,4405,31-Dec-15,"5,716,654","74,865",11.47
5403,4405,31-Dec-14,"4,760,628","105,853",16.22
5404,4405,31-Dec-13,"5,198,491","250,952",38.44
5405,4405,31-Dec-12,"4,086,103","157,954",24.15
5406,4405,31-Dec-11,"3,854,499","216,140",33.11
5407,2054,31-Dec-18,"404,950","-76,394",-4.56
5408,2054,31-Dec-17,"448,897","22,730",1.47
5409,2054,31-Dec-16,"428,697","21,473",1.46
5410,2054,31-Dec-15,"381,202","74,253",5.01
5411,2054,31-Dec-14,"386,172","53,609",3.62
5412,2054,31-Dec-13,"370,719","46,959",7.96
5413,2054,31-Dec-12,"455,258","101,418",41.6
5414,2054,31-Dec-11,"519,704","156,853",67.15
5415,7439,31-Jan-19,"203,377","-2,550",-6.36
5416,7439,31-Jan-18,"387,915","-1,797",-4.48
5417,7439,31-Jan-17,"377,311","11,995",29.91
5418,7439,31-Jan-16,"210,764","7,685",19.17
5419,7439,31-Jan-15,"264,052","-2,215",-5.53
5420,7439,31-Jan-14,"202,258","6,916",17.25
5421,7439,31-Jan-13,"169,372","12,084",-67.65
5422,7439,31-Jan-12,"205,217","3,910",9.75
5423,5289,30-Jun-19,"44,100","3,941",2.32
5424,7200,31-Dec-18,"184,010","-48,691",-13.98
5425,7200,31-Dec-17,"285,716","27,616",7.93
5426,7200,31-Dec-16,"437,386","31,194",10.3
5427,7200,31-Dec-15,"359,517","21,269",8.42
5428,7200,31-Dec-14,"232,112","12,079",5.04
5429,7200,31-Dec-13,"206,330","3,731",1.55
5430,7200,31-Dec-12,"189,680","6,671",2.79
5431,7200,31-Dec-11,"182,002","7,142",2.97
5432,5347,31-Dec-18,"50,392,500","3,723,700",65.69
5433,5347,31-Dec-17,"15,827,100","2,755,700",48.65
5434,5347,31-Aug-17,"47,416,900","6,904,000",122.07
5435,5347,31-Aug-16,"44,531,500","7,367,600",130.54
5436,5347,31-Aug-15,"43,286,800","6,118,400",108.42
5437,5347,31-Aug-14,"42,827,400","6,471,400",114.67
5438,5347,31-Aug-13,"37,130,700","4,614,200",83.54
5439,5347,31-Aug-12,"35,848,400","4,217,500",77.25
5440,7252,31-Dec-18,"490,285","30,363",10.12
5441,7252,31-Dec-17,"424,209","3,454",1.16
5442,7252,31-Dec-16,"433,712","22,729",7.57
5443,7252,31-Dec-15,"412,889","40,991",14.65
5444,7252,31-Dec-14,"380,933","48,620",24.32
5445,7252,31-Dec-13,"330,759","23,424",11.71
5446,7252,31-Mar-13,"60,666","-2,065",-1.03
5447,7252,31-Dec-12,"136,869","2,868",1.43
5448,8702,31-Dec-18,"1,129,329","-6,752",-5.55
5449,8702,31-Dec-17,"1,108,533","-3,345",-2.75
5450,8702,31-Dec-16,"1,035,967","3,291",2.71
5451,8702,31-Dec-15,"1,054,115","10,079",8.13
5452,8702,31-Dec-14,"1,022,927","1,296",1.04
5453,8702,31-Dec-13,"953,212","8,664",6.98
5454,8702,31-Dec-12,"1,011,016","48,829",39.34
5455,8702,31-Dec-11,"1,083,161","-5,174",-4.17
5456,9369,30-Jun-19,"33,141","1,943",4.76
5457,9369,30-Jun-18,"88,934","4,731",11.61
5458,9369,30-Jun-17,"92,656","4,511",11.08
5459,9369,30-Jun-16,"100,309","5,445",13.36
5460,9369,30-Jun-15,"101,671","4,561",11.2
5461,9369,30-Jun-14,"104,893","7,947",19.51
5462,9369,30-Jun-13,"110,093","8,222",20.19
5463,9369,30-Jun-12,"106,557","7,838",19.24
5464,7034,31-Dec-18,"861,615","45,369",33.3
5465,7034,31-Dec-17,"832,151","44,460",35.71
5466,7034,31-Dec-16,"746,850","58,086",54.92
5467,7034,31-Dec-15,"712,090","38,504",36.6
5468,7034,31-Dec-14,"732,590","17,485",16.62
5469,7034,31-Dec-13,"720,261","28,124",26.73
5470,7034,31-Dec-12,"631,153","27,278",25.92
5471,7034,31-Dec-11,"538,960","27,204",25.85
5472,9075,31-Dec-18,"70,469","-1,608",-1.49
5473,9075,31-Dec-17,"90,453","1,391",1.29
5474,9075,31-Dec-16,"136,316","1,657",1.56
5475,9075,31-Dec-15,"150,842","2,412",2.25
5476,9075,31-Dec-14,"98,319","-7,130",-6.66
5477,9075,31-Dec-13,"94,903","-8,017",-7.48
5478,9075,31-Dec-12,"75,292","-6,972",-6.49
5479,9075,31-Dec-11,"58,459","-12,795",-16.81
5480,7206,31-Dec-18,"2,585","-2,565",-0.23
5481,7206,31-Dec-17,"5,397","-99,534",-8.88
5482,7206,31-Dec-16,"17,775","-365,841",-32.63
5483,7206,31-Dec-15,"100,573","-44,789",-4.03
5484,7206,31-Dec-14,"344,124","-76,451",-8.15
5485,7206,31-Dec-13,"259,932","1,603",3.74
5486,7206,31-Dec-12,"190,375","24,175",3.26
5487,7206,31-Dec-11,"3,887","-14,389",-2.17
5488,5112,31-Dec-18,"519,324","-594,608",-67.27
5489,5112,31-Dec-17,"689,216","36,730",4.16
5490,5112,31-Dec-16,"562,310","147,070",16.64
5491,5112,31-Dec-15,"455,304","62,133",7.02
5492,5112,31-Dec-14,"488,917","48,319",5.47
5493,5112,31-Dec-13,"469,952","63,107",7.24
5494,5112,31-Dec-12,"375,846","156,554",24.4
5495,5112,31-Dec-11,"434,835","124,829",24.64
5496,7889,31-Dec-18,"239,079","20,588",4.82
5497,7889,31-Dec-17,"122,870",201,0.06
5498,7889,31-Dec-16,"66,969","-5,560",-1.48
5499,7889,31-Dec-15,"58,032","3,418",0.99
5500,7889,31-Dec-14,"45,076","9,621",4.21
5501,7889,31-Dec-13,"47,143","8,506",5.59
5502,7889,31-Dec-12,"42,968","2,702",2.96
5503,7889,31-Dec-11,"17,849",426,0.46
5504,7374,31-Dec-18,"342,435","-6,144",-4.24
5505,7374,31-Dec-17,"417,309","-18,685",-12.92
5506,7374,31-Dec-16,"328,704","64,188",48.93
5507,7374,31-Dec-15,"367,374","33,975",35.21
5508,7374,31-Dec-14,"353,686","13,531",14.02
5509,7374,31-Dec-13,"380,371","24,526",25.41
5510,7374,31-Dec-12,"408,081","27,168",28.16
5511,7374,31-Dec-11,"388,575","24,766",25.66
5512,7079,30-Jun-19,"8,365",568,0.09
5513,7079,30-Jun-18,"10,984","-3,619",-0.74
5514,7079,30-Jun-17,"9,363","-6,091",-0.44
5515,7079,30-Jun-16,"15,703","-1,907",-0.16
5516,7079,30-Jun-15,"15,142","-2,051",-0.26
5517,7079,30-Jun-14,"12,588",132,0.15
5518,7079,30-Jun-13,"18,018","3,950",1.03
5519,7079,31-Dec-12,"34,118","-1,707",-0.57
5520,5031,31-Dec-18,"983,435","288,670",49.55
5521,5031,31-Dec-17,"860,696","175,362",30.24
5522,5031,31-Dec-16,"766,940","407,318",70.64
5523,5031,31-Dec-15,"682,364","466,852",81.31
5524,5031,31-Dec-14,"596,283","173,925",30.34
5525,5031,31-Dec-13,"548,258","641,334",111.91
5526,5031,31-Dec-12,"419,088","193,729",30.31
5527,5031,31-Dec-11,"313,872","117,354",4.63
5528,7854,31-Dec-18,"35,631","6,499",7.3
5529,7854,31-Dec-17,"31,266","1,868",2.1
5530,7854,31-Dec-16,"14,406",14,0.01
5531,7854,31-Dec-15,"25,154","1,825",2.05
5532,7854,31-Dec-14,"24,453",454,0.5
5533,7854,31-Dec-13,"16,992","2,922",3.28
5534,7854,31-Dec-12,"25,554",-25,-0.03
5535,7854,31-Dec-11,"8,801",-362,-0.41
5536,5239,30-Jun-19,"150,187","22,064",1.64
5537,5239,30-Jun-18,"399,030","72,900",9.18
5538,5239,30-Jun-17,"380,752","76,735",19.55
5539,5239,30-Jun-16,"400,079","68,340",19.28
5540,5239,30-Jun-15,"340,650","80,874",22.93
5541,5239,30-Jun-14,"283,848","71,295",23.35
5542,4863,31-Dec-18,"11,819,296","153,154",4.08
5543,4863,31-Dec-17,"12,085,092","929,749",24.74
5544,4863,31-Dec-16,"12,060,901","776,031",20.65
5545,4863,31-Dec-15,"11,721,640","700,278",18.72
5546,4863,31-Dec-14,"11,235,102","831,806",22.89
5547,4863,31-Dec-13,"10,628,679","1,012,211",28.29
5548,4863,31-Dec-12,"9,993,537","1,263,731",35.3
5549,4863,31-Dec-11,"9,150,655","1,190,969",33.3
5550,101,31-Aug-19,"47,164","7,070",0.41
5551,101,31-Aug-18,"169,039","28,056",1.6
5552,101,31-Aug-17,"151,712","26,034",1.5
5553,101,31-Aug-16,"161,507","20,765",1.35
5554,101,31-May-15,"103,185","9,923",1.09
5555,101,31-May-14,"88,132","6,457",0.8
5556,101,31-May-13,"72,221","11,099",1.42
5557,101,31-May-12,"62,475","-6,483",-1.06
5558,8397,31-Mar-19,"453,393","8,250",1.96
5559,8397,31-Mar-18,"657,938","30,449",7.02
5560,8397,31-Mar-17,"575,637","82,106",19.89
5561,8397,31-Mar-16,"572,799","79,616",19.1
5562,8397,31-Mar-15,"616,312","74,295",17.67
5563,8397,31-Mar-14,"532,947","74,706",43.54
5564,8397,31-Mar-13,"340,012","17,342",20.62
5565,8397,31-Mar-12,"301,739","1,034",1.23
5566,7218,31-Dec-18,"23,279",134,0.58
5567,7218,31-Dec-17,"25,274","-1,688",-4.26
5568,7218,31-Dec-16,"26,353",528,1.47
5569,7218,31-Dec-15,"25,589",250,0.6
5570,7218,31-Dec-14,"21,989",190,0.6
5571,7218,31-Dec-13,"27,972",-550,0.76
5572,7218,31-Dec-12,"36,054",885,2.17
5573,7218,31-Dec-11,"19,204",511,1.33
5574,7230,31-Dec-18,"564,024","4,745",3.41
5575,7230,31-Dec-17,"617,020","16,203",11.7
5576,7230,31-Dec-16,"472,209","4,687",3.38
5577,7230,31-Dec-15,"498,997","-1,722",-1.24
5578,7230,31-Dec-14,"564,799","1,124",0.82
5579,7230,31-Dec-13,"701,477","-4,405",-3.17
5580,7230,31-Dec-12,"583,157","14,242",10.27
5581,7230,31-Dec-11,"505,387","31,198",22.51
5582,7285,31-Dec-18,"168,382","-1,862",0.22
5583,7285,31-Dec-17,"204,280","9,520",6.38
5584,7285,31-Dec-16,"210,905","18,421",13.72
5585,7285,31-Dec-15,"214,099","23,162",21.18
5586,7285,31-Dec-14,"209,039","8,251",7.55
5587,7285,31-Dec-13,"224,486","14,218",13
5588,7285,31-Dec-12,"216,725","17,252",15.8
5589,7285,31-Dec-11,"212,413","11,404",10.52
5590,5010,31-Dec-18,"798,435","60,948",39.45
5591,5010,31-Dec-17,"694,103","57,414",37.12
5592,5010,31-Dec-16,"573,426","45,231",35.67
5593,5010,31-Dec-15,"599,085","-3,109",-2.49
5594,5010,31-Dec-14,"562,439","30,138",23.83
5595,5010,31-Dec-13,"519,999","16,982",13.42
5596,5010,31-Dec-12,"484,153","14,955",11.8
5597,5010,31-Dec-11,"601,047","40,243",29.03
5598,7113,31-Aug-19,"1,261,965","110,055",4.31
5599,7113,31-Aug-18,"4,213,986","433,618",34.4
5600,7113,31-Aug-17,"3,409,176","332,704",26.55
5601,7113,31-Aug-16,"2,888,515","361,051",39.23
5602,7113,31-Aug-15,"2,510,510","280,145",45.32
5603,7113,31-Aug-14,"2,276,481","180,108",29.04
5604,7113,31-Aug-13,"2,313,234","195,851",31.62
5605,7113,31-Aug-12,"2,314,358","202,210",32.69
5606,7173,31-Mar-19,"68,623","3,918",3.66
5607,7173,31-Mar-18,"86,373",889,0.84
5608,7173,31-Mar-17,"79,293","-7,505",-7.01
5609,7173,31-Mar-16,"82,874","1,526",1.42
5610,7173,31-Mar-15,"81,868","1,614",1.51
5611,7173,31-Mar-14,"85,837","4,546",4.27
5612,7173,31-Mar-13,"85,899","1,174",2.74
5613,7173,31-Mar-12,"92,829","1,111",2.6
5614,7176,31-Dec-18,"213,058","3,289",1.41
5615,7176,31-Dec-17,"106,336",-230,-0.11
5616,7176,31-Dec-16,"82,686","3,916",1.85
5617,7176,31-Dec-15,"89,073","3,834",4.79
5618,7176,31-Dec-14,"82,991","4,764",5.96
5619,7176,31-Dec-13,"73,231","-4,073",-5.1
5620,7176,31-Dec-12,"26,764","-2,331",-2.92
5621,7176,30-Jun-12,"42,627","-12,904",-16.13
5622,5054,31-Dec-18,"747,022","20,843",4.33
5623,5054,31-Dec-17,"727,278","28,814",5.99
5624,5054,31-Dec-16,"742,087","29,894",6.22
5625,5054,31-Dec-15,"770,361","30,684",6.39
5626,5054,31-Dec-14,"814,940","3,565",0.76
5627,5054,31-Dec-13,"801,421","10,344",2.17
5628,5054,31-Dec-12,"570,239","10,189",2.14
5629,5054,31-Dec-11,"391,302","13,537",5.51
5630,118,31-Jul-19,"1,395",-748,-0.04
5631,118,31-Jul-18,930,"-6,481",-0.27
5632,118,31-Jan-18,"3,162","-5,248",-0.39
5633,118,31-Jan-17,"3,165","2,136",0.17
5634,118,31-Jan-16,"33,686","-24,405",-2.53
5635,118,31-Jul-15,"2,903","-10,522",-1.23
5636,118,31-Jul-14,"10,369","-4,446",-0.61
5637,118,28-Feb-14,"4,705","-8,810",0.46
5638,5401,31-Dec-18,"1,635,471","170,028",11.66
5639,5401,31-Dec-17,"1,908,768","190,475",13.1
5640,5401,31-Dec-16,"1,459,405","112,539",7.84
5641,5401,31-Dec-15,"1,252,713","223,302",15.47
5642,5401,31-Dec-14,"1,972,357","325,465",23.45
5643,5401,31-Dec-13,"1,475,503","362,308",35.19
5644,5401,31-Dec-12,"630,056","237,564",46.82
5645,5401,31-Dec-11,"373,716","65,067",14.27
5646,9059,31-Dec-18,"906,273","40,099",2.91
5647,9059,31-Dec-17,"1,073,507","113,968",8.36
5648,9059,31-Dec-16,"872,506","56,521",4.2
5649,9059,31-Dec-15,"798,856","-98,997",-7.31
5650,9059,31-Dec-14,"1,079,908","125,489",13.49
5651,9059,31-Dec-13,"1,016,227","153,098",17.83
5652,9059,31-Dec-12,"983,680","76,650",9.28
5653,9059,31-Dec-11,"1,148,635","120,538",26.22
5654,5042,30-Jun-19,"113,191","1,876",1.1
5655,5042,30-Jun-18,"226,873","1,099",0.6
5656,5042,31-Dec-17,"172,481","3,525",2
5657,5042,31-Dec-16,"182,041","10,211",6
